Sex,search,intel_led,search_result,officer_race,officer_race3,officer_age,officergender,officer_gender,Age,RateViolentCrime_tract,RatePropertyCrime_tract,RateNarcoticsCrime_tract,escalation,correct_new_contains_intro_greeting,correct_new_intro,correct_new_greeting,correct_new_reason,correct_new_ID,correct_new_details,correct_new_sanction,correct_order_total,correct_new_history,correct_new_search,correct_new_help,correct_new_legitimacy,correct_new_closing,binary_correct_new_contains_intro_greeting,binary_correct_new_intro,binary_correct_new_greeting,binary_correct_new_reason,binary_correct_new_ID,binary_correct_new_details,binary_correct_new_sanction,binary_correct_order_total,binary_correct_new_history,binary_correct_new_search,binary_correct_new_help,binary_correct_new_legitimacy,binary_correct_new_closing
Male,0,0,3,W,White,48,1,M,30,666.6666667,4952.380952,95.23809524,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
Female,0,0,3,W,White,33,1,M,23,465.8549497,1154.049762,487.0301747,0,2,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0
Male,0,0,3,W,White,34,1,M,17,245.8558391,748.7427826,18.62544235,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
Female,0,0,3,W,White,41,1,M,31,113.1984586,503.371869,7.225433526,0,1,0,1,2,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0
Female,0,0,3,W,White,27,1,M,22,684.1216216,1672.297297,42.22972973,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
Male,0,1,3,W,White,41,1,M,62,309.5666068,687.0381466,59.91611744,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,1,1,0
Female,0,0,3,W,White,27,1,M,21,397.515528,927.5362319,144.9275362,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0
Male,0,0,3,W,White,24,1,M,38,397.515528,927.5362319,144.9275362,0,1,0,1,1,2,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0
Female,0,0,3,W,White,26,1,M,61,545.3350854,1885.676741,118.2654402,0,1,0,1,1,2,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0
Female,0,0,3,W,White,26,1,M,48,465.8549497,1154.049762,487.0301747,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
Female,0,0,3,W,White,26,1,M,30,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
Male,0,0,3,W,White,29,1,M,60,452.5288376,1237.799468,68.76663709,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
Male,0,0,3,W,White,39,1,M,64,837.3205742,3732.057416,103.6682616,0,2,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0
Female,0,0,3,W,White,43,1,M,19,166.3542643,534.20806,9.372071228,0,0,0,0,0,1,0,0,6,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
Male,0,0,3,W,White,42,1,M,38,97.73662551,766.4609053,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Male,0,0,3,W,White,33,1,M,34,361.7511521,755.7603687,244.2396313,0,2,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0
Male,0,0,3,W,White,33,1,M,50,837.3205742,3732.057416,103.6682616,0,2,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0
Male,0,0,3,W,White,41,1,M,48,70.68452381,753.3482143,5.580357143,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0
Female,0,0,3,W,White,31,1,M,39,117.9413867,843.459614,7.147962831,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
Female,0,0,3,W,White,41,1,M,26,70.68452381,753.3482143,5.580357143,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0
Female,0,0,3,W,White,30,1,M,41,57.20823799,443.3638444,2.860411899,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0
Female,0,0,3,W,White,41,1,M,44,70.68452381,753.3482143,5.580357143,0,1,0,1,3,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
Female,0,0,3,W,White,31,1,M,49,70.68452381,753.3482143,5.580357143,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
Male,0,0,3,W,White,48,1,M,53,308.8124529,1225.20713,100.426814,0,1,0,1,1,3,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0
Male,0,0,3,W,White,39,1,M,21,684.1216216,1672.297297,42.22972973,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
Male,0,0,3,W,White,44,1,M,41,57.20823799,443.3638444,2.860411899,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0
Male,0,0,3,W,White,44,1,M,39,8.818342152,502.6455026,4.409171076,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
Male,0,0,3,W,White,43,1,M,25,369.2104829,509.3126751,13.18608868,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0
Female,0,0,3,W,White,30,1,M,20,321.9913222,561.7720941,77.64329756,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0
Male,0,0,3,W,White,23,1,M,51,410.5839416,547.4452555,147.810219,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0
Female,0,0,3,W,White,24,1,M,58,340.3141361,491.5648633,66.89936009,0,2,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0
Female,0,0,3,W,White,39,1,M,27,837.3205742,3732.057416,103.6682616,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0
Male,0,0,3,W,White,39,1,M,30,837.3205742,3732.057416,103.6682616,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0
Female,0,0,3,W,White,43,1,M,19,8.818342152,502.6455026,4.409171076,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0
Female,0,0,3,W,White,39,1,M,46,837.3205742,3732.057416,103.6682616,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0
Female,0,0,3,W,White,40,1,M,26,397.515528,927.5362319,144.9275362,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0
Female,0,0,3,W,White,39,1,M,27,837.3205742,3732.057416,103.6682616,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0
Female,0,0,3,W,White,39,1,M,25,495.1140065,2123.778502,234.5276873,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0
Male,0,0,3,W,White,39,1,M,30,837.3205742,3732.057416,103.6682616,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0
Female,0,0,3,W,White,46,1,M,21,235.0985514,522.4412254,14.24839706,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0
Female,0,0,3,W,White,33,1,M,61,14.55180442,407.4505239,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
Male,0,0,3,W,White,26,1,M,21,495.1140065,2123.778502,234.5276873,0,1,0,1,1,2,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0
Female,0,0,3,W,White,39,1,M,69,837.3205742,3732.057416,103.6682616,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
Female,0,0,3,W,White,39,1,M,54,684.1216216,1672.297297,42.22972973,0,1,0,1,1,2,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0
Female,0,0,3,W,White,39,1,M,45,684.1216216,1672.297297,42.22972973,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0
Female,0,0,3,W,White,42,1,M,18,52.58274049,450.0463965,3.093102382,0,2,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0
Male,0,0,3,W,White,23,1,M,39,248.455731,466.7124228,54.90734386,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
Male,0,0,3,W,White,31,1,M,26,316.9014085,544.1741357,113.6363636,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
Male,0,0,3,W,White,33,1,M,44,330.9692671,592.7051672,47.28132388,0,2,0,2,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0
Female,0,0,3,W,White,27,1,M,29,307.0586033,505.5233102,84.25388504,0,1,0,1,0,3,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
Male,0,0,3,W,White,31,1,M,25,500.5362889,1333.571684,107.2577762,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0
Male,0,0,3,W,White,26,1,M,20,452.5288376,1237.799468,68.76663709,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
Male,0,0,3,W,White,32,1,M,34,307.0586033,505.5233102,84.25388504,0,2,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0
Male,0,0,3,W,White,46,1,M,19,247.5884244,498.392283,25.72347267,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Male,0,0,3,W,White,29,1,M,22,172.328902,534.2195963,14.77104874,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
Female,0,0,3,W,White,27,1,M,44,307.0586033,505.5233102,84.25388504,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0
Male,0,0,3,W,White,33,1,M,19,452.5288376,1237.799468,68.76663709,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
Male,0,0,3,W,White,32,1,M,26,383.9824465,625.3428415,52.11190346,0,2,1,1,1,0,0,0,2,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0
Female,0,0,3,W,White,44,1,M,48,486.4181933,1036.007581,183.1964624,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0
Male,0,0,3,W,White,44,1,M,57,545.3350854,1885.676741,118.2654402,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
Female,0,0,3,W,White,44,1,M,35,545.3350854,1885.676741,118.2654402,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0
Female,0,0,3,W,White,30,1,M,30,384.9950642,439.2892399,177.6900296,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0
Male,0,0,3,W,White,44,1,M,57,545.3350854,1885.676741,118.2654402,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
Female,0,0,3,W,White,30,1,M,32,384.9950642,439.2892399,177.6900296,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0
Male,0,0,3,W,White,39,1,M,40,545.3350854,1885.676741,118.2654402,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
Female,0,0,3,W,White,30,1,M,50,384.9950642,439.2892399,177.6900296,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
Female,0,0,3,W,White,44,1,M,28,545.3350854,1885.676741,118.2654402,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
Male,0,0,3,W,White,39,1,M,25,837.3205742,3732.057416,103.6682616,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
Female,0,0,3,W,White,31,1,M,25,263.9368525,1369.018254,29.60039467,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0
Female,0,0,3,W,White,28,1,M,57,443.8110749,1156.351792,44.78827362,0,1,0,1,0,2,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
Male,0,0,3,W,White,42,1,M,19,308.8124529,1225.20713,100.426814,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0
Male,0,0,3,W,White,39,1,M,30,316.9014085,544.1741357,113.6363636,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Female,0,0,3,W,White,39,1,M,30,837.3205742,3732.057416,103.6682616,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0
Female,0,0,3,W,White,39,1,M,24,495.1140065,2123.778502,234.5276873,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0
Female,0,0,3,W,White,44,1,M,26,327.4621682,2723.889854,138.9233441,0,1,0,1,2,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0
Male,0,0,3,W,White,48,1,M,28,230.2873987,681.6507001,22.10759027,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0
Female,0,0,3,W,White,44,1,M,48,327.4621682,2723.889854,138.9233441,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0
Male,0,1,3,W,White,29,1,M,33,284.0909091,579.004329,29.76190476,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
Male,1,0,1,A,Other,24,1,M,62,361.7511521,755.7603687,244.2396313,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
Male,1,0,1,A,Other,32,1,M,14,0,0,0,1,0,0,0,0,1,0,0,5,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
Male,1,0,1,H,Other,36,1,M,52,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Female,1,0,1,W,White,31,1,M,18,0,0,0,1,1,1,0,0,0,0,0,4,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
Male,1,0,0,A,Other,42,1,M,26,248.455731,466.7124228,54.90734386,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Male,1,0,0,A,Other,28,1,M,34,410.5839416,547.4452555,147.810219,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
Male,1,0,0,A,Other,23,1,M,53,486.4181933,1036.007581,183.1964624,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
Male,1,0,0,A,Other,34,1,M,49,340.3141361,491.5648633,66.89936009,1,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
Male,1,0,0,A,Other,28,1,M,49,452.5288376,1237.799468,68.76663709,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
Male,1,0,0,A,Other,27,1,M,42,308.8124529,1225.20713,100.426814,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
Male,1,0,0,A,Other,25,1,M,20,321.9913222,561.7720941,77.64329756,1,2,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0
Male,1,0,0,A,Other,28,1,M,32,328.0318091,614.3141153,65.60636183,1,4,0,4,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
Female,1,0,0,A,Other,30,1,M,25,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Male,1,0,0,A,Other,28,1,M,20,205.8150931,359.3596864,29.40215616,1,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0
Male,1,0,0,A,Other,28,1,M,57,193.7269373,611.9311193,9.225092251,1,1,1,0,1,0,0,0,3,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0
Male,1,0,0,A,Other,42,1,M,25,248.455731,466.7124228,54.90734386,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
Male,1,0,0,A,Other,42,1,M,30,248.455731,466.7124228,54.90734386,1,0,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
Male,1,0,0,B,Black,37,1,M,22,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,2,0,1,0,1,0,1,0,0,0,0,0,1,1,0
Male,1,0,0,B,Black,65,1,M,42,495.1140065,2123.778502,234.5276873,1,1,0,1,1,5,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0
Male,1,0,0,B,Black,41,1,M,27,332.361516,524.7813411,43.73177843,1,0,0,0,0,2,2,0,5,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0
Male,1,0,0,B,Black,41,1,M,37,362.5527688,573.6280109,89.39657313,1,0,0,0,1,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0
Male,1,0,0,B,Black,41,1,M,45,316.9014085,544.1741357,113.6363636,1,1,0,1,1,3,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0
Male,1,1,0,H,Other,42,1,M,17,450.2617801,816.7539267,125.6544503,1,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Male,1,0,0,H,Other,23,1,M,32,336.5384615,870.1923077,182.6923077,1,1,0,1,1,0,0,0,2,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0
Female,1,0,0,H,Other,28,1,M,25,465.8549497,1154.049762,487.0301747,1,1,0,1,1,3,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0
Male,1,0,0,H,Other,31,1,M,21,340.3141361,491.5648633,66.89936009,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0
Male,1,0,0,H,Other,36,1,M,38,328.0318091,614.3141153,65.60636183,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Male,1,0,0,H,Other,29,1,M,45,486.4181933,1036.007581,183.1964624,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0
Male,1,0,0,H,Other,39,1,M,25,340.3141361,491.5648633,66.89936009,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
Male,1,0,0,H,Other,31,1,M,31,361.7511521,755.7603687,244.2396313,1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
Male,1,0,0,H,Other,23,1,M,28,465.8549497,1154.049762,487.0301747,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
Male,1,0,0,H,Other,28,1,M,60,465.8549497,1154.049762,487.0301747,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0
Male,1,0,0,U,Other,30,1,M,27,383.9824465,625.3428415,52.11190346,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
Male,1,0,0,U,Other,30,1,M,25,340.3141361,491.5648633,66.89936009,1,1,0,1,1,3,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0
Male,1,0,0,W,White,24,1,M,23,245.8558391,748.7427826,18.62544235,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Male,1,1,0,W,White,46,1,M,37,327.4621682,2723.889854,138.9233441,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0
Male,1,0,0,W,White,33,1,M,26,410.5839416,547.4452555,147.810219,1,2,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0
Male,1,0,0,W,White,39,1,M,20,245.8558391,748.7427826,18.62544235,1,1,0,1,1,2,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0
Male,1,0,0,W,White,30,1,M,34,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
Male,1,0,0,W,White,32,1,M,26,330.9692671,592.7051672,47.28132388,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0
Female,1,0,0,W,White,39,1,M,52,361.7511521,755.7603687,244.2396313,1,1,0,1,1,2,2,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0
Male,1,0,0,W,White,27,1,M,21,80.15478165,406.3018242,2.763957988,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0
Male,1,0,0,W,White,37,1,M,21,185.4066986,552.2328549,21.92982456,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
Male,1,0,0,W,White,32,1,M,40,121.9512195,609.7560976,34.14634146,1,1,0,1,1,2,0,0,3,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0
Male,1,0,0,W,White,43,1,M,49,326.2578616,1344.339623,113.9937107,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
Male,1,0,0,W,White,32,1,M,23,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0
Male,1,0,0,W,White,24,1,M,22,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Male,1,0,0,W,White,30,1,M,34,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,1,1,0
Male,1,0,0,W,White,29,1,M,47,121.9512195,609.7560976,34.14634146,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
Male,1,0,0,W,White,24,1,M,21,284.0909091,579.004329,29.76190476,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Male,1,0,0,W,White,30,1,M,21,185.6060606,689.3939394,30.3030303,1,1,0,1,1,0,0,0,5,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0
Male,1,0,0,W,White,43,1,M,28,242.8547828,535.2717661,18.17280687,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0
Male,1,0,0,W,White,30,1,M,22,185.6060606,689.3939394,30.3030303,1,0,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0
Male,1,0,0,W,White,29,1,M,20,177.8752437,419.1033138,38.98635478,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0
Male,1,0,0,W,White,37,1,M,29,0,0,0,1,1,0,1,0,2,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0
Male,1,0,0,W,White,24,1,M,25,336.5384615,870.1923077,182.6923077,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0
Male,1,0,0,W,White,29,1,M,21,500.5362889,1333.571684,107.2577762,1,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Male,1,0,0,W,White,25,1,M,20,332.361516,524.7813411,43.73177843,1,2,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0
Male,1,0,0,W,White,35,1,M,21,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Male,1,0,0,W,White,30,1,M,19,284.0909091,579.004329,29.76190476,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Female,1,0,0,W,White,40,1,M,31,452.5288376,1237.799468,68.76663709,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Male,1,0,1,B,Black,28,1,M,26,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
Male,1,0,1,H,Other,39,1,M,22,0,0,0,1,1,0,1,0,0,0,0,5,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
Male,1,0,1,H,Other,23,1,M,19,0,0,0,1,2,1,1,0,1,0,0,2,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0
Male,1,0,1,W,White,35,1,M,51,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
Male,1,0,1,W,White,33,1,M,43,309.5666068,687.0381466,59.91611744,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
Male,1,1,1,W,White,39,1,M,59,327.4621682,2723.889854,138.9233441,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
Male,1,0,1,W,White,31,1,M,69,0,0,0,1,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Female,1,0,1,W,White,37,1,M,22,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,3,0,1,0,1,0,1,0,0,1,0,0,1,1,0
Female,1,0,1,W,White,24,1,M,25,328.0318091,614.3141153,65.60636183,1,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Male,1,0,1,B,Black,23,1,M,20,0,0,0,1,0,0,0,1,1,0,0,4,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
